,Geo_FIPS,year,Geo_NAME,vehicles_per_worker,pct_unemployed,average_commute_time_per_worker_drive_alone,pct_car_wrkr_cmute_01_to_14_min,pct_car_wrkr_cmute_15_to_29_min,pct_car_wrkr_cmute_30_to_44_min,pct_car_wrkr_cmute_44_to_59_min,pct_car_wrkr_cmute_over_60_min,total_workers,land_area,total_population,ln_average_commute_time_per_worker_drive_alone,ln_vehicles_per_worker
2306,42125,2019,Washington County,0.8680068567866605,5.02968416053194,26.5596450310029,0.2573428227401737,0.30580760299303344,0.21372667068031306,0.08907069751440612,0.07899716177861874,96255,2219586746,207212,3.279392959722346,-0.14155566482918558
2307,42127,2019,Wayne County,0.8539184345635958,4.70795341699016,28.960056213177666,0.24105403465600328,0.32251614887726854,0.20127140367066543,0.08407669435045627,0.09955911001743054,20646,1879296554,51422,3.3659175085783963,-0.15791959963361948
2310,42133,2019,York County,0.8914491416250194,4.3619379017266535,27.475532625604064,0.23158455066633377,0.3663870059025537,0.18594692883489336,0.08532087186323788,0.09678680616729712,218902,2342299893,445565,3.313295885929046,-0.11490689139932603
2312,44003,2019,Kent County,0.8953568468121373,3.983251252901742,25.572053378395168,0.21420460036725622,0.4026650236783609,0.23412583357494926,0.0698390837924036,0.051452111723204796,85653,436581658,163869,3.2415000902789313,-0.11053292864965786
2314,44007,2019,Providence County,0.844869836154358,5.942403201552849,24.25670595067041,0.22400637817848723,0.400040711777578,0.17396821088700784,0.05776661973503418,0.05562585876405829,299123,1060563703,635737,3.188693113203264,-0.1685727035443651
2315,44009,2019,Washington County,0.8843921315704611,6.113221719849192,26.810599311778372,0.25406078724464376,0.30714167081880084,0.232303604052483,0.0896362730443448,0.06767978741072911,62020,852827550,126060,3.288797306036751,-0.12285472695106363
2316,45001,2019,Abbeville County,0.8585700905401187,5.481758652946679,28.23088958426464,0.24908896034297964,0.2827438370846731,0.24415862808145766,0.10728831725616292,0.0757770632368703,9609,1272789833,24627,3.340416753786781,-0.1524869589485411
2318,45005,2019,Allendale County,0.8740268931351733,16.012786980528915,27.608861726508785,0.35519713261648744,0.1824372759856631,0.16738351254480285,0.055197132616487454,0.17813620071684588,2826,1056949844,9024,3.3181367982363197,-0.13464413362244992
2320,45009,2019,Bamberg County,0.9122017989831834,4.392857142857142,26.713163876834056,0.36213834067829087,0.16229162674841924,0.1511783866641119,0.14159800728108832,0.10998275531711056,5114,1018815104,14376,3.2851564730022016,-0.09189404256968771
2321,45011,2019,Barnwell County,0.9141575912876362,5.735484630785537,31.376916975145427,0.2950649350649351,0.25233766233766236,0.18584415584415584,0.11337662337662338,0.1357142857142857,7805,1420294945,21346,3.4460724943949077,-0.08975230303859559
2322,45013,2019,Beaufort County,0.8533590822473175,5.028622187129886,22.777652877697843,0.288735225536705,0.36986411514030715,0.1913376752164241,0.05856181823054863,0.04521454798852885,78191,1492221617,186095,3.125779918369011,-0.1585748561233047
2325,45019,2019,Charleston County,0.8314448292924295,3.6829478665390942,24.002938766283307,0.18423076923076923,0.4188250790305585,0.2398840885142255,0.0595100105374078,0.02982086406743941,202100,2377463289,401165,3.178176271446866,-0.18459033337135838
2326,45021,2019,Cherokee County,0.9045348169735505,5.997397739286005,23.256868256414908,0.30217304002498774,0.36892597385212617,0.19325331310517158,0.07407076881888358,0.04582571058855026,22647,1018735996,56895,3.1466004972868142,-0.10033448182676313
2329,45027,2019,Clarendon County,0.8706638115631692,11.524191154645296,29.43459992692729,0.19726197884256377,0.366788158947462,0.21610809849764423,0.07369543959463064,0.11938839007911814,11675,1572019537,33957,3.382170850640864,-0.13849935647465103
2330,45029,2019,Colleton County,0.8760887532583127,8.15619223659889,32.327152317880795,0.16668826960466623,0.2811406351263772,0.2239144523655217,0.16163318211276734,0.14523655217109527,15729,2736271582,37585,3.4759075061344666,-0.13228787667299288
2332,45033,2019,Dillon County,0.84502772002772,6.928351856230787,23.418212012178245,0.36776523702031605,0.2958013544018059,0.14139954853273137,0.12099322799097066,0.0527313769751693,11544,1049118937,30689,3.1535140107709063,-0.1683858473964953
2333,45035,2019,Dorchester County,0.8925319980720827,4.583030812539009,31.020765969677374,0.146219736159594,0.30477632445921127,0.2810419032398256,0.1385372418723977,0.10494735809115252,74692,1472651489,158299,3.434656850211983,-0.11369291378941172
2337,45043,2019,Georgetown County,0.8442612967398806,7.152376721457131,25.466192009432678,0.3362106548086145,0.2784026506234197,0.18924928066963118,0.06439096695439882,0.09307699014735374,24631,2107975277,61952,3.237351768957606,-0.1692932390065973
2338,45045,2019,Greenville County,0.8762325428715081,4.294281885622266,23.190055263440282,0.22574506640832798,0.4539899057611549,0.2013874172328638,0.05347265170551118,0.03268734241267013,240661,2033481265,507003,3.1437235343366265,-0.13212376337500845
2340,45049,2019,Hampton County,0.9013857123637832,9.88056460369164,31.674767393417582,0.21661480178595588,0.2862941415234745,0.20416723041537005,0.08483290488431877,0.18238398051684482,7433,1450327705,19564,3.4555203826417253,-0.103822019346236
2349,45067,2019,Marion County,0.8674275680421423,8.342585249801743,30.377038665933664,0.2529958862457521,0.2758898229297085,0.18681810051869074,0.13915220890717225,0.12117689143265963,11390,1267172614,31308,3.4136870159824437,-0.1422232656993143
2350,45069,2019,Marlboro County,0.9165831384341241,11.972710675506871,25.068163592622295,0.2977515330456507,0.38076311605723373,0.1807858278446514,0.05291846468317057,0.07903702021349081,8979,1242867241,26753,3.2215986582954312,-0.0871025028496931
2353,45075,2019,Orangeburg County,0.8988180090282728,9.229892205638475,29.134657628820687,0.2576133198665565,0.31340862485844584,0.16689621399932666,0.10283720503167754,0.1345453432497781,33672,2865422661,87687,3.3719284493271133,-0.1066747021246189
2360,45089,2019,Williamsburg County,0.9017983074753173,6.567139827051721,30.382016144171203,0.2284863792170305,0.26655240844308137,0.21459498466534369,0.08722713332130615,0.16417102651993506,11344,2419477548,31324,3.4138508591582215,-0.10336438982623662
2361,45091,2019,York County,0.8734544449816951,5.077526593840823,27.686598794930397,0.20583901420081935,0.3395404569522483,0.23950321421053483,0.11286979613647036,0.07642858299464028,130293,1762934643,265872,3.3209484981083195,-0.13529930304997803
2362,46003,2019,Aurora County,0.7749326145552561,1.2549537648612945,18.101059494702525,0.41735849056603774,0.2747169811320755,0.17886792452830189,0.03773584905660377,0.017358490566037735,1484,1834902865,2763,2.8959704721775616,-0.25497920237002997
2363,46005,2019,Beadle County,0.8589168678854777,1.5592628939046995,13.720843208182613,0.582953349701859,0.25897345960481705,0.05237928212323161,0.033087805448380685,0.00993803343855957,8697,3260040834,18346,2.6189160787316017,-0.15208313946290222
2365,46009,2019,Bon Homme County,0.7635110627493652,1.7007983339118362,19.65864332603939,0.42621599340478156,0.2786479802143446,0.17147568013190437,0.02514427040395713,0.0403957131079967,2757,1459586264,6929,2.9785171055240744,-0.269827664907315
2366,46011,2019,Brookings County,0.8955434905553671,3.7090224819253246,15.619891008174386,0.5750871176503125,0.2523369655401294,0.04845400741191438,0.026162951490679796,0.03174954366945074,17682,2051856894,34601,2.748545166677489,-0.1103244929930095
2368,46015,2019,Brule County,0.7706288622319156,1.9515477792732168,14.232309746328438,0.5480480480480481,0.17867867867867868,0.07432432432432433,0.021021021021021023,0.021396396396396396,2751,2116643978,5258,2.655514714202616,-0.2605483932585165
2369,46017,2019,Buffalo County,0.765993265993266,22.2509702457956,13.735059760956176,0.4973544973544973,0.2239858906525573,0.14462081128747795,0.019400352733686066,0.0,594,1220933807,2026,2.619951670535673,-0.2665819004116945
2371,46021,2019,Campbell County,0.7017543859649122,0.7905138339920948,19.52513966480447,0.45634266886326197,0.17462932454695224,0.15485996705107083,0.0642504118616145,0.03459637561779242,741,1900214169,1485,2.9717028488271557,-0.3541718137206139
2372,46023,2019,Charles Mix County,0.8027282266526757,6.897374701670644,12.3160972606956,0.614110254213082,0.23450442730648385,0.04798628963153385,0.011139674378748929,0.020279920022850614,3812,2842481185,9349,2.5109071271320462,-0.2197390698276663
2373,46025,2019,Clark County,0.7223543400713437,3.7037037037037033,22.285171102661597,0.39776692254012563,0.19888346127006282,0.1898115840893231,0.06489881367759945,0.06629448709002093,1682,2480181884,3685,3.103921484298665,-0.32523948475824443
2374,46027,2019,Clay County,0.8213079521031624,5.153641422695379,17.79510218463707,0.5033665105386417,0.14022248243559718,0.09528688524590163,0.04449648711943794,0.04742388758782201,6514,1067154439,13957,2.878923261268629,-0.19685714594612655
2375,46029,2019,Codington County,0.8858149896920928,2.1306366469503275,14.984884474195638,0.6465402644651228,0.22248653186874695,0.044147484782760794,0.022178688868676976,0.03666130273560484,15037,1780837047,28026,2.7070419913091883,-0.12124716542793999
2377,46033,2019,Custer County,0.8095854922279793,3.430780381734719,27.367243436754176,0.2896203875763207,0.19803557207326786,0.21608707194053622,0.08229360233607645,0.1037961242367932,3860,4032473656,8719,3.3093468032108464,-0.2112329002883747
2378,46035,2019,Davison County,0.8932783018867925,1.89268651231165,12.138066851181605,0.6981897319220497,0.1688594321891384,0.02186170738945494,0.008309427243050747,0.032050647937481455,10176,1128284964,19871,2.496346534992961,-0.11285709840837885
2380,46039,2019,Deuel County,0.8098744045041143,0.8085106382978723,24.640950994662784,0.3502347417840376,0.30140845070422534,0.17981220657276994,0.07746478873239436,0.05868544600938967,2309,1612885709,4318,3.2044097334831423,-0.21087609950586308
2383,46045,2019,Edmunds County,0.7977059436913452,1.477330616403464,18.204503956177724,0.42656524283206554,0.34523112931538913,0.14160327677004095,0.028086600351082503,0.01989467524868344,1918,2916276415,3909,2.9016690335867255,-0.22601524105690235
2386,46051,2019,Grant County,0.8507890961262554,2.6027397260273974,13.927119174225837,0.6347878063359235,0.23251643753735804,0.041243275552898986,0.01315002988643156,0.033771667662881054,3485,1764937242,7149,2.6338379590980208,-0.1615910117627984
2387,46053,2019,Gregory County,0.8354494667343829,0.9009009009009009,15.754446356855995,0.5700534759358289,0.1716577540106952,0.13850267379679143,0.027807486631016044,0.02406417112299465,1969,2628707453,4186,2.757122633801941,-0.1797854154396533
2388,46055,2019,Haakon County,0.7829977628635347,1.21012101210121,16.06338028169014,0.5979381443298969,0.09149484536082474,0.10695876288659793,0.00902061855670103,0.1095360824742268,894,4689279880,2018,2.776542164683127,-0.2446254401301094
2389,46057,2019,Hamlin County,0.7845263919016631,2.584424534803584,21.26820908311911,0.29911433172302737,0.358695652173913,0.2041062801932367,0.04428341384863124,0.03341384863123994,2766,1313016440,6025,3.057213426472042,-0.24267506569019826
2391,46061,2019,Hanson County,0.8286429018136335,2.3465703971119134,22.624289772727273,0.29132791327913277,0.46815718157181574,0.11720867208672087,0.018292682926829267,0.05894308943089431,1599,1125574352,3399,3.1190240978326007,-0.18796597441363164
2392,46063,2019,Harding County,0.5162241887905604,2.3943661971830985,24.40506329113924,0.4088888888888889,0.21333333333333335,0.08888888888888889,0.1111111111111111,0.05555555555555555,678,6919333233,1306,3.1947906227034695,-0.6612141334569362
2393,46065,2019,Hughes County,0.8860411395886041,2.983057894189793,11.402988614800758,0.7181005586592178,0.16547486033519554,0.027597765363128492,0.016312849162011173,0.014636871508379888,9091,1920546202,17608,2.4338754802357823,-0.12099189651078349
2394,46067,2019,Hutchinson County,0.7826939232707925,3.4355179704016914,19.04688569472964,0.4540372670807453,0.23385093167701862,0.11397515527950311,0.04937888198757764,0.0562111801242236,3571,2105694681,7308,2.9469036076166817,-0.24501356200524896
2400,46079,2019,Lake County,0.8596822400503382,3.410404624277456,18.35311572700297,0.5520391517128874,0.16965742251223492,0.06851549755301795,0.09200652528548124,0.05236541598694943,6357,1457881926,12717,2.9097993544742264,-0.1511924463257698
2404,46087,2019,McCook County,0.8153347732181425,3.084745762711864,27.166117065127782,0.31682785299806576,0.16170212765957448,0.24874274661508705,0.1470019342359768,0.06421663442940038,2778,1487184878,5548,3.301970500642571,-0.20415648539715472
2407,46093,2019,Meade County,0.8671256454388985,1.63122031798472,21.145531535547136,0.31173681942249676,0.4186180146530671,0.1595316764832639,0.04237896853900302,0.034621462433558396,14525,8989677189,27717,3.051428608255569,-0.14257139293340138
2409,46097,2019,Miner County,0.7473309608540926,1.3986013986013985,20.626373626373628,0.40643863179074446,0.25251509054325955,0.13682092555331993,0.07344064386317907,0.04627766599597585,1124,1476734131,2211,3.026570530069659,-0.29124713861627705
2410,46099,2019,Minnehaha County,0.8948588908624433,2.8825058535056507,17.876903539980898,0.3485536046687126,0.4933239422448056,0.08090758162700609,0.01418725159732354,0.021753785782562762,101340,2089691755,188674,2.8835095746574106,-0.11108923697837705
2412,46102,2019,Oglala Lakota County,0.7226142988646824,17.77420096573925,19.742765273311896,0.39314391599752935,0.19240271772699197,0.06053119209388511,0.04972205064854849,0.07257566399011736,3259,5422402161,14335,2.9827871089619538,-0.3248796723870434
2414,46105,2019,Perkins County,0.6411082474226805,2.8484848484848486,14.742718446601941,0.610875106202209,0.15123194562446898,0.03908241291418862,0.03993203058623619,0.033984706881903144,1552,7434457143,2897,2.6907492962561674,-0.4445569635845712
2416,46109,2019,Roberts County,0.8324047247604189,5.109934853420196,18.491905354919055,0.44678856071261136,0.3040318799812471,0.12634786685419597,0.02812939521800281,0.035864978902953586,4487,2851702828,10287,2.9173330879493,-0.18343650840906572
2417,46111,2019,Sanborn County,0.7501933488012374,2.0771513353115725,22.679802955665025,0.3122130394857668,0.24426078971533516,0.30303030303030304,0.04591368227731864,0.02662993572084481,1293,1474346388,2379,3.121474790799986,-0.28742430727442897
2418,46115,2019,Spink County,0.79375,2.0972644376899696,16.20922384701912,0.5817290864543228,0.143857192859643,0.1368568428421421,0.0392019600980049,0.03185159257962898,3200,3894077295,6483,2.785580453479663,-0.2309867287752357
2420,46119,2019,Sully County,0.7861635220125787,0.45454545454545453,12.983271375464684,0.6081560283687943,0.18439716312056736,0.1400709219858156,0.014184397163120567,0.0070921985815602835,636,2607399720,1305,2.563661711529278,-0.24059046491793035
2426,46135,2019,Yankton County,0.8861332367849385,3.3839662447257384,15.687270265041594,0.6233862728708089,0.2268041237113402,0.04773846010959413,0.015045973808860406,0.04718120182037708,11048,1349873585,22717,2.7528495723252715,-0.12088795956457193
2433,47011,2019,Bradley County,0.891843220338983,5.145966388176047,21.364498493807876,0.334583791475325,0.3861975292671884,0.14951598646055667,0.057283918677101524,0.038613285039777505,47200,851489145,105749,3.061730595560851,-0.11446492380188245
2434,47013,2019,Campbell County,0.8806761683791846,9.156088387400093,31.151661758519143,0.23027453149851324,0.2997718000138303,0.1851877463522578,0.12322799253163681,0.14777677892261945,15085,1243685300,39797,3.4388675907935204,-0.1270652933992476
2436,47017,2019,Carroll County,0.9044368600682594,5.289480376366873,26.966890027591642,0.2845913438772611,0.3309972535277962,0.1606212709536888,0.10540770906335828,0.07945828203428355,10841,1547925981,27886,3.2946098182146284,-0.10044278303084507
